Current_Date,Base_Date,Current_Price,Base_Price,Percent Change
1993-08-11,1988-08-11 00:00:00,450.4599914550781,262.75,71.44052957376903
1993-08-12,1988-08-12 00:00:00,448.9599914550781,262.54998779296875,70.99981425598129
1993-08-13,1988-08-13 00:00:00,450.1400146484375,262.54998779296875,71.44926131300797
1993-08-14,1988-08-14 00:00:00,450.1400146484375,262.54998779296875,71.44926131300797
1993-08-15,1988-08-15 00:00:00,450.1400146484375,258.69000244140625,74.00750334385073
1993-08-16,1988-08-16 00:00:00,452.3800048828125,260.5599975585937,73.6183639551513
1993-08-17,1988-08-17 00:00:00,453.1300048828125,260.7699890136719,73.76616327542791
1993-08-18,1988-08-18 00:00:00,456.0400085449219,261.0299987792969,74.70789207278342
1993-08-19,1988-08-19 00:00:00,456.4299926757813,260.239990234375,75.38810705638109
1993-08-20,1988-08-20 00:00:00,456.1600036621094,260.239990234375,75.28436088984121
1993-08-21,1988-08-21 00:00:00,456.1600036621094,260.239990234375,75.28436088984121
1993-08-22,1988-08-22 00:00:00,456.1600036621094,256.9800109863281,77.50797111078731
1993-08-23,1988-08-23 00:00:00,455.2300109863281,257.0899963378906,77.07029346564859
1993-08-24,1988-08-24 00:00:00,459.7699890136719,261.1300048828125,76.069383225418
1993-08-25,1988-08-25 00:00:00,460.1300048828125,259.17999267578125,77.53299555741857
1993-08-26,1988-08-26 00:00:00,461.0400085449219,259.67999267578125,77.54159794687958
1993-08-27,1988-08-27 00:00:00,460.5400085449219,259.67999267578125,77.34905327108537
1993-08-28,1988-08-28 00:00:00,460.5400085449219,259.67999267578125,77.34905327108537
1993-08-29,1988-08-29 00:00:00,460.5400085449219,262.3299865722656,75.55751615077148
1993-08-30,1988-08-30 00:00:00,461.8999938964844,262.510009765625,75.95519283583866
1993-08-31,1988-08-31 00:00:00,463.55999755859375,261.5199890136719,77.25604811583237
1993-09-01,1988-09-01 00:00:00,463.1499938964844,258.3500061035156,79.27229841477516
1993-09-02,1988-09-02 00:00:00,461.2999877929688,264.4800109863281,74.41771348716972
1993-09-03,1988-09-03 00:00:00,461.3399963378906,264.4800109863281,74.4328407343188
1993-09-04,1988-09-04 00:00:00,461.3399963378906,264.4800109863281,74.4328407343188
1993-09-05,1988-09-05 00:00:00,461.3399963378906,264.4800109863281,74.4328407343188
1993-09-06,1988-09-06 00:00:00,461.3399963378906,265.5899963378906,73.7038302267084
1993-09-07,1988-09-07 00:00:00,458.5199890136719,265.8699951171875,72.46022395703963
1993-09-08,1988-09-08 00:00:00,456.6499938964844,265.8800048828125,71.75040827073641
1993-09-09,1988-09-09 00:00:00,457.5,266.8399963378906,71.45105916606404
1993-09-10,1988-09-10 00:00:00,461.7200012207031,266.8399963378906,73.03253168840642
1993-09-11,1988-09-11 00:00:00,461.7200012207031,266.8399963378906,73.03253168840642
1993-09-12,1988-09-12 00:00:00,461.7200012207031,266.4700012207031,73.27278834598896
1993-09-13,1988-09-13 00:00:00,462.05999755859375,267.42999267578125,72.77792701388292
1993-09-14,1988-09-14 00:00:00,459.8999938964844,269.3099975585937,70.76974418538772
1993-09-15,1988-09-15 00:00:00,461.6000061035156,268.1300048828125,72.15529694457736
1993-09-16,1988-09-16 00:00:00,459.4299926757813,270.6499938964844,69.75060152837088
1993-09-17,1988-09-17 00:00:00,458.8299865722656,270.6499938964844,69.52891074062042
1993-09-18,1988-09-18 00:00:00,458.8299865722656,270.6499938964844,69.52891074062042
1993-09-19,1988-09-19 00:00:00,458.8299865722656,268.82000732421875,70.68297525149585
1993-09-20,1988-09-20 00:00:00,455.0499877929688,269.7300109863281,68.70573138264324
1993-09-21,1988-09-21 00:00:00,452.9500122070313,270.1600036621094,67.65990748709731
1993-09-22,1988-09-22 00:00:00,456.2000122070313,269.17999267578125,69.47768207888679
1993-09-23,1988-09-23 00:00:00,457.739990234375,269.760009765625,69.68415393818833
1993-09-24,1988-09-24 00:00:00,457.6300048828125,269.760009765625,69.64338238288698
1993-09-25,1988-09-25 00:00:00,457.6300048828125,269.760009765625,69.64338238288698
1993-09-26,1988-09-26 00:00:00,457.6300048828125,268.8800048828125,70.19860033187071
1993-09-27,1988-09-27 00:00:00,461.7999877929688,268.260009765625,72.146414292774
1993-09-28,1988-09-28 00:00:00,461.5299987792969,269.0799865722656,71.52148870623859
1993-09-29,1988-09-29 00:00:00,460.1099853515625,272.5899963378906,68.791955513008
1993-09-30,1988-09-30 00:00:00,458.9299926757813,271.9100036621094,68.78010609939658
1993-10-01,1988-10-01 00:00:00,461.2799987792969,271.9100036621094,69.64436488791684
1993-10-02,1988-10-02 00:00:00,461.2799987792969,271.9100036621094,69.64436488791684
1993-10-03,1988-10-03 00:00:00,461.2799987792969,271.3800048828125,69.9756763503955
1993-10-04,1988-10-04 00:00:00,461.3399963378906,270.6199951171875,70.47520680728525
1993-10-05,1988-10-05 00:00:00,461.2000122070313,271.8599853515625,69.64615502741937
1993-10-06,1988-10-06 00:00:00,460.739990234375,272.3900146484375,69.14716599616656
1993-10-07,1988-10-07 00:00:00,459.1799926757813,278.07000732421875,65.13107511821488
1993-10-08,1988-10-08 00:00:00,460.30999755859375,278.07000732421875,65.53744935961048
1993-10-09,1988-10-09 00:00:00,460.30999755859375,278.07000732421875,65.53744935961048
1993-10-10,1988-10-10 00:00:00,460.30999755859375,278.239990234375,65.43631890256047
1993-10-11,1988-10-11 00:00:00,460.8800048828125,277.92999267578125,65.82593351860778
1993-10-12,1988-10-12 00:00:00,461.1199951171875,273.9800109863281,68.30424725408083
1993-10-13,1988-10-13 00:00:00,461.489990234375,275.2200012207031,67.68039684161586
1993-10-14,1988-10-14 00:00:00,466.8299865722656,275.5,69.4482709881182
1993-10-15,1988-10-15 00:00:00,469.5,275.5,70.41742286751361
1993-10-16,1988-10-16 00:00:00,469.5,275.5,70.41742286751361
1993-10-17,1988-10-17 00:00:00,469.5,276.4100036621094,69.85637052916825
1993-10-18,1988-10-18 00:00:00,468.4500122070313,279.3800048828125,67.67485289561981
1993-10-19,1988-10-19 00:00:00,466.2099914550781,276.9700012207031,68.3250855328478
1993-10-20,1988-10-20 00:00:00,466.0700073242188,282.8800048828125,64.75890811628614
1993-10-21,1988-10-21 00:00:00,465.3599853515625,283.6600036621094,64.055552190534
1993-10-22,1988-10-22 00:00:00,463.2699890136719,283.6600036621094,63.31875591650582
1993-10-23,1988-10-23 00:00:00,463.2699890136719,283.6600036621094,63.31875591650582
1993-10-24,1988-10-24 00:00:00,463.2699890136719,282.2799987792969,64.11718542477522
1993-10-25,1988-10-25 00:00:00,464.2000122070313,282.3800048828125,64.38841425747336
1993-10-26,1988-10-26 00:00:00,464.2999877929688,281.3800048828125,65.00816679789942
1993-10-27,1988-10-27 00:00:00,464.6099853515625,277.2799987792969,67.55986273693414
1993-10-28,1988-10-28 00:00:00,467.7300109863281,278.5299987792969,67.92805551869859
1993-10-29,1988-10-29 00:00:00,467.8299865722656,278.5299987792969,67.96394952881441
1993-10-30,1988-10-30 00:00:00,467.8299865722656,278.5299987792969,67.96394952881441
1993-10-31,1988-10-31 00:00:00,467.8299865722656,278.9700012207031,67.69903019147519
1993-11-01,1988-11-01 00:00:00,469.1000061035156,279.0599975585937,68.10005382624558
1993-11-02,1988-11-02 00:00:00,468.4400024414063,279.0599975585937,67.86354423408496
1993-11-03,1988-11-03 00:00:00,463.0199890136719,279.20001220703125,65.83809769690669
1993-11-04,1988-11-04 00:00:00,457.489990234375,276.3099975585937,65.57127656496058
1993-11-05,1988-11-05 00:00:00,459.5700073242188,276.3099975585937,66.32406043388401
1993-11-06,1988-11-06 00:00:00,459.5700073242188,276.3099975585937,66.32406043388401
1993-11-07,1988-11-07 00:00:00,459.5700073242188,273.92999267578125,67.76914526046728
1993-11-08,1988-11-08 00:00:00,460.2099914550781,275.1499938964844,67.25785995409332
1993-11-09,1988-11-09 00:00:00,460.3299865722656,273.3299865722656,68.41547184233265
1993-11-10,1988-11-10 00:00:00,463.7200012207031,273.69000244140625,69.43256863026264
1993-11-11,1988-11-11 00:00:00,462.6400146484375,267.9200134277344,72.67840827920257
1993-11-12,1988-11-12 00:00:00,465.3900146484375,267.9200134277344,73.7048340265056
1993-11-13,1988-11-13 00:00:00,465.3900146484375,267.9200134277344,73.7048340265056
1993-11-14,1988-11-14 00:00:00,465.3900146484375,267.7200012207031,73.83460799582885
1993-11-15,1988-11-15 00:00:00,463.75,268.3399963378906,72.82179560591905
1993-11-16,1988-11-16 00:00:00,466.739990234375,263.82000732421875,76.91607053167121
